agglosID,agglosName,ISO3,Longitude,Latitude,Pop2015,builtUp,Voronoi,Pop1950,Pop1960,Pop1970,Pop1980,Pop1990,Pop2000,Pop2010,Metropole
6561,Nashart,EGY,"30,834","31,091",23845,"1,84233565542057",23,0,0,0,0,0,0,21114,No
6564,Nasir,SSD,"33,053","8,619",21800,"6,47056214289753",11768,0,0,0,0,0,0,16526,No
6565,Nasir (Bush),EGY,"31,129","29,146",111328,"3,42805519572607",23,17018,19135,26679,44925,59914,75508,95302,No
6566,Nasr al-Nuba,EGY,"33,037","24,529",17097,"5,11693913200806",11158,0,0,0,0,0,0,0,No
6551,Nanyuky,KEN,"37,076","0,01",96186,"54,0306816077802",1406,0,0,12149,19396,25676,62554,75874,No
6552,Napeo,COD,"27,446","2,934",11100,"2,58247848912462",2245,0,0,0,0,0,0,0,No
6553,Napuco,MOZ,"40,529","-14,189",19927,"2,48703926736518",1802,0,0,0,0,0,0,17062,No
6554,Naqada,EGY,"32,724","25,9",26185,"0,88341414008915",91,14572,14158,13747,14238,16866,19789,23327,No
6555,Naqalifa,EGY,"30,826","29,394",29333,"0,996648475705114",41,0,0,0,10153,13398,17468,24633,No
6556,Nara,MLI,"-7,293","15,163",18780,"7,0145533645711",9912,0,0,0,0,0,10444,16007,No
6557,Narok,KEN,"35,876","-1,088",48513,"9,98703982443601",7835,0,0,0,0,13030,22984,36376,No
6558,Nasarawa,NGA,"7,716","8,542",88968,"11,3311170192754",1191,0,0,10000,18000,31800,41800,54900,No
6511,Najja,UGA,"33,087","0,292",47105,"13,2236661561794",1771,0,0,0,0,0,0,39349,No
6512,Naka,NGA,"8,209","7,582",71250,"9,45950436184405",1107,0,0,0,15500,24800,35300,50200,No
6514,Nakhla,DZA,"6,955","33,271",22083,"6,84255497965668",15878,0,0,0,0,0,0,0,No
6515,Nakonde,ZMB,"32,755","-9,319",61249,"33,8553305032923",4588,0,0,0,0,0,0,41836,No
6516,Nakuru,KEN,"36,123","-0,275",555043,"218,858082685231",430,19683,34189,50116,97725,169084,427749,458792,No
6517,Nalerigu,GHA,"-0,374","10,524",17189,"6,64263505750424",1466,0,0,0,0,0,10698,14927,No
6518,Nalut,LBY,"10,982","31,865",16522,"9,71449636082746",86696,0,0,0,0,12544,16145,16522,No
6503,Nagir & Mit Shaddad,EGY,"31,548","31,132",39247,"3,16753501289161",31,0,0,0,10699,16012,18454,34509,No
6504,Nagongera,UGA,"34,039","0,765",39679,"7,71917921261825",590,0,0,0,0,0,0,11436,No
6505,Nagrig,EGY,"30,868","30,975",10488,"0,775309366272714",16,0,0,0,0,0,0,0,No
6506,Nahtay,EGY,"31,174","30,706",35649,"2,92864817349104",28,0,0,0,0,0,11629,19485,No
6508,Naipanga,TZA,"38,817","-10,493",10967,"4,27594035747177",672,0,0,0,0,0,0,10453,No
6509,Nairobi,KEN,"36,813","-1,181",5877118,"1334,2849634373",651,138433,295220,532044,863549,1383199,3024034,4362570,Yes
6510,Naivasha,KEN,"36,44","-0,787",146593,"115,53355427446",731,0,0,0,12687,39599,38382,28137,No
6527,Namayumba,UGA,"32,26","0,53",16079,"2,16969377299829",349,0,0,0,0,0,0,0,No
6529,Nambingue,CIV,"-5,323","10,053",13221,"0,974633758110441",580,0,0,0,0,0,0,11212,No
6530,Namdi Azikwe Airport,NGA,"7,272","9,008",12768,"3,34944292042381",174,0,0,0,0,0,11000,12800,No
6532,Namibe,AGO,"12,176","-15,207",263210,"28,8223877451049",9130,0,0,12076,36632,61981,71059,159341,No
6534,Namissiguima,BFA,"-1,281","13,507",10088,"0,916868979655623",1906,0,0,0,0,0,0,0,No
6519,Nama,SDN,"28,221","10,579",20670,"7,92283919189362",9959,0,0,0,0,0,13827,18077,No
6520,Namacunde,AGO,"15,889","-17,38",25625,"15,2529631930091",14210,0,0,0,0,0,0,10933,No
6521,Namahadi,ZAF,"28,509","-27,255",19509,"4,31793235200639",2297,0,0,0,0,0,19400,19473,No
6523,Namanga,KEN,"36,798","-2,54",24594,"7,81040703616275",6360,0,0,0,0,0,12244,20805,No
6524,Namanyere,TZA,"31,042","-7,502",20783,"6,06226728342415",4267,0,0,0,0,0,11543,17620,No
6525,Namasale,UGA,"32,594","1,501",10646,"1,34432302383439",3223,0,0,0,0,0,0,0,No
6526,Namatil,MOZ,"39,479","-11,114",11450,"2,75987845473704",1744,0,0,0,0,0,0,0,No
6479,Nabaruh,EGY,"31,149","31,091",206852,"21,3992028663641",46,13343,17128,19722,23581,29179,33780,55846,No
6480,Nabbaale,UGA,"32,791","0,545",38111,"6,48170633594118",372,0,0,0,0,0,0,33587,No
6481,Nabeul,TUN,"10,596","36,419",220351,"70,706906335993",229,12118,18697,28697,35375,45479,102123,193305,No
6483,Nabordo,NGA,"9,398","10,224",10530,"1,9374610532644",1681,0,0,0,0,0,0,0,No
6484,Nabta East,SDN,"32,671","15,711",29725,"11,8473110994809",1214,0,0,0,0,0,16343,24352,No
6485,Nabula,MOZ,"38,884","-16,79",11056,"3,75151260602548",2522,0,0,0,0,0,0,10755,No
6472,Mzamonhle,ZAF,"28,016","-32,943",16979,"5,96412516111721",831,0,0,0,0,0,0,16292,No
6473,Mzimba,MWI,"33,598","-11,911",42784,"10,7070132377524",6178,0,0,0,0,0,14770,36930,No
6474,Mzizima,TZA,"39,055","-5,058",12371,"2,03233428895204",520,0,0,0,0,0,0,11028,No
6475,Mzuzu,MWI,"33,991","-11,443",235582,"56,8442666747934",801,0,0,10716,21811,53195,93119,147718,No
6476,N.N.,NGA,"5,395","9,684",16029,"1,97316691019579",318,0,0,0,0,0,0,13800,No
6477,Naama,DZA,"-0,318","33,27",25117,"5,76902914384687",4996,0,0,0,0,0,0,17678,No
6495,Nafada,NGA,"11,334","11,095",16439,"1,91335328849013",718,0,0,0,0,0,0,13400,No
6497,Nafuchi,NGA,"6,54","12,37",12570,"1,62373440346047",256,0,0,0,0,0,0,0,No
6499,Nag Azzuz,EGY,"32,354","26,129",28045,"1,26200377376006",110,0,0,0,0,0,0,12928,No
6502,Nagare,BFA,"0,445","11,794",11345,"0,32582429113575",932,0,0,0,0,0,0,0,No
6487,Nacare,MOZ,"36,797","-14,326",15274,"3,16584933925882",11425,0,0,0,0,0,0,11328,No
6488,Nacfa,ERI,"38,483","16,669",11200,"2,78877230768369",16669,0,0,0,0,0,0,0,No
6489,Nachingwea,TZA,"38,761","-10,358",36985,"17,0624899873976",2609,0,0,0,0,14943,28201,35252,No
6490,Nada,ETH,"37,253","7,628",14560,"3,69512664684145",681,0,0,0,0,0,0,0,No
6491,Nadiagou,BFA,"0,84","11,161",11235,"1,94808147968212",2893,0,0,0,0,0,0,0,No
6492,Nadiba,EGY,"30,376","30,984",32080,"0,904681131078089",17,0,10378,12488,15901,20239,23549,28251,No
6493,Nador Melilla,MAR,"-2,996","35,15",212629,"34,9335708868086",424,21846,17583,30300,54351,91092,120166,203274,No
6704,Ngo,NGA,"7,392","4,482",13813,"2,90717230599183",163,0,0,0,0,0,0,0,No
6705,Ngo,COG,"15,746","-2,484",11851,"3,77174215831541",7276,0,0,0,0,0,0,10738,No
6706,Ngodo,NGA,"7,384","5,961",36080,"8,97621634951928",93,0,0,0,0,10700,18700,32700,No
6710,Ngome,COD,"21,424","-5,223",23900,"3,39513843016841",1706,0,0,0,0,0,0,16861,No
6695,Ngara,TZA,"30,663","-2,504",23055,"6,69166614547534",3080,0,0,0,0,0,14703,19589,No
6696,Ngbalang,NGA,"12,018","9,53",28286,"3,28993645895909",406,0,0,0,0,0,0,19300,No
6698,Ngeba,COD,"15,209","-5,205",22500,"3,67669095188211",2391,0,0,0,0,0,0,15000,No
6699,Ngelzarma,NGA,"11,619","11,684",19620,"2,17542718357245",1253,0,12732,10000,0,0,10900,19600,No
6700,Ngeruka,RWA,"30,05","-2,307",110231,"40,9026128940297",189,0,0,0,0,0,26762,105242,No
6701,Ngeya-Kalamba,COD,"23,021","-5,405",12000,"1,25932356616334",3887,0,0,0,0,0,0,0,No
6702,Ngiko,COD,"29,365","-1,395",18500,"3,67540467135167",475,0,0,0,0,0,0,12300,No
6719,Nguekhokh,SEN,"-17,003","14,514",28303,"9,72520576905382",360,0,0,0,0,0,13407,23211,No
6720,Nguidilone,SEN,"-13,352","15,935",10935,"1,70174588862118",905,0,0,0,0,0,0,0,No
6721,N'Guigmi,NER,"13,11","14,25",25801,"4,20523227095896",143787,0,0,0,0,10307,15305,21715,No
6723,Ngunza,AGO,"13,844","-11,206",210978,"24,9448933365728",1721,0,0,0,16410,34042,70616,113063,No
6725,Ngurore,NGA,"12,23","9,293",30525,"4,04873921302106",821,0,0,0,0,11800,18500,28900,No
6726,Nguru,NGA,"10,442","12,874",97440,"12,1329666486443",2066,21945,29480,34000,40000,46700,67400,97400,No
6711,Ngong,CMR,"13,512","9,023",30338,"5,29417413153643",1466,0,0,0,0,0,0,26165,No
6713,Ngororero,RWA,"29,643","-1,846",56022,"10,5913794888397",712,0,0,0,0,0,26040,53251,No
6714,Ngoshe,NGA,"13,79","11,13",19292,"2,26609810455434",143,0,0,0,0,0,12200,19200,No
6715,Ngoundiane Peye,SEN,"-16,737","14,719",12037,"1,59766339839476",429,0,0,0,0,0,0,0,No
6716,Ngouri,TCD,"15,369","13,637",13163,"2,89425970826048",5228,0,0,0,0,0,0,0,No
6717,Ngozi,BDI,"29,831","-2,908",67033,"12,0953928127731",399,0,0,0,0,14511,25447,57915,No
6718,Ngudu,TZA,"33,341","-2,966",30210,"6,74927336915858",1580,0,0,0,0,15525,19707,25918,No
6671,New Ebiduase,GHA,"-1,392","6,061",13401,"4,28052505954119",753,0,0,0,0,0,0,12046,No
6672,New Horizons,ZAF,"23,369","-34,07",21930,"7,79376001407759",4638,0,0,0,0,0,0,0,No
6673,New Marte,NGA,"13,863","12,249",14113,"1,59455655197136",1090,0,0,0,0,0,0,14100,No
6674,New Settlement 4000 Houses,SDN,"35,96","13,992",20000,"3,35956027177518",761,0,0,0,0,0,0,0,No
6675,New Tafo,GHA,"-0,37","6,21",63216,"18,2551276410305",140,0,10600,11114,12362,14808,29008,53443,No
6676,New Wara,NGA,"4,626","10,224",22741,"2,70599056525508",1062,0,0,0,0,0,13600,20900,No
6677,Newcastle,ZAF,"30,121","-27,774",309962,"104,004167574492",1402,13121,17418,14216,89960,114331,271628,295854,No
6678,Newlands,ZAF,"27,765","-32,892",11631,"9,62973548676517",871,0,0,0,0,0,10277,11162,No
6663,Nenwe,NGA,"7,54","6,129",30500,"7,89362186690106",102,0,0,0,0,0,0,0,No
6664,Nerrir-Mutonga,MOZ,"36,814","-17,597",50051,"17,2347577122163",219,0,0,0,0,0,0,31687,No
6665,Nertiti,SDN,"24,042","12,965",36108,"5,29156826240586",2834,0,0,0,0,0,24154,31579,No
6666,Netia,MOZ,"39,977","-14,748",12939,"1,40177843432301",1197,0,0,0,0,0,0,28830,No
6667,Neves,STP,"6,553","0,356",13035,"1,41320966126392",325,0,0,0,0,0,0,11533,No
6668,Nevila,MOZ,"39,909","-13,923",21376,"3,70069227613978",1833,0,0,0,0,0,0,0,No
6670,New Bussa,NGA,"4,512","9,881",89985,"11,2480597450602",722,0,0,10800,19300,34600,47600,65600,No
6687,Ngambu,NGA,"12,257","11,761",13924,"1,75311803340334",1989,0,0,0,0,0,0,12700,No
6688,Nganda,SEN,"-15,405","13,83",11002,"1,04510677115973",2182,0,0,0,0,0,0,0,No
6689,Ngandajika,COD,"23,956","-6,737",135000,"17,7130165681078",113,0,20143,30000,52046,78056,106232,141630,No
6691,Ngaoui,CMR,"14,954","6,743",16191,"2,76068207865361",8132,0,0,0,0,0,0,14413,No
6692,Ngaoundal,CMR,"13,272","6,469",32622,"7,51766169294373",10118,0,0,0,0,13145,20482,29041,No
6693,Ngaoundere,CMR,"13,582","7,323",192683,"48,638897280028",11047,14400,17600,25300,50440,87827,126224,171529,No
6694,N'Gaous,DZA,"5,606","35,558",32659,"14,2124000922489",703,0,0,0,10587,17609,26448,30283,No
6680,Newtown,ZAF,"29,43","-25,739",16193,"0,68471467283773",1171,0,0,0,0,0,0,12762,No
6681,Nezla,DZA,"6,079","33,114",166989,"25,2705271174003",409,0,0,0,0,0,0,0,No
6682,Ngabu,MWI,"34,872","-16,466",19125,"8,17979119379898",2157,0,0,0,0,0,0,16544,No
6683,Ngabu UA,MWI,"35,215","-16,973",14728,"4,0261319433446",443,0,0,0,0,0,0,13086,No
6684,Ngala,NGA,"14,189","12,345",16273,"1,79652177330292",1374,0,0,0,0,0,0,16300,No
6685,Ngalda,NGA,"11,374","11,106",13844,"1,60245676215344",642,0,0,0,0,0,0,13800,No
6686,Ngama,TCD,"17,163","11,79",17158,"2,44734587238046",9983,0,0,0,0,0,11238,14901,No
6640,Ndungu,TZA,"38,063","-4,382",14371,"3,36017490720136",2251,0,0,0,0,0,14064,13132,No
6641,Ndunyu,KEN,"36,38","0,019",49119,"33,1458012197182",534,0,0,0,0,0,0,43851,No
6642,Ndunyu Njeru,KEN,"36,548","-0,482",21319,"14,7016146533637",576,0,0,0,0,0,0,0,No
6644,Ndwedwe,ZAF,"30,924","-29,335",29177,"27,3955595949651",847,0,0,0,0,0,27916,26223,No
6645,Nebbi,UGA,"31,102","2,484",35834,"10,0144846341842",1228,0,0,0,0,0,18498,28883,No
6646,Nedroma,DZA,"-1,747","35,028",31323,"7,49093840805578",503,0,12621,12616,14392,18133,22025,30472,No
6631,Ndon Ebom,NGA,"8,062","4,902",12500,"2,85959037835269",159,0,0,0,0,0,0,12500,No
6632,Ndop,CMR,"10,444","5,993",27230,"14,7902145026274",75,0,0,0,0,15712,21717,26475,No
6633,Ndora,RWA,"29,818","-2,605",23813,"4,46095905656719",294,0,0,0,0,0,19193,22658,No
6634,N'Douci,CIV,"-4,76","5,865",27863,"4,20262017018658",352,0,0,0,10241,15252,20663,30003,No
6635,Ndrele,COD,"30,936","2,167",21700,"5,3939827034951",163,0,0,0,0,0,0,14400,No
6636,Ndu,CMR,"10,797","6,421",34961,"11,1997521698096",920,0,0,0,0,10769,11894,33990,No
6637,Ndubenet (Ug),KEN,"35,279","0,283",12667,"13,5625228890171",1044,0,0,0,0,0,0,0,No
6638,Nduli,ZAF,"19,346","-33,355",10975,"0,503581010034458",843,0,0,0,0,0,0,0,No
6656,Nelspruit (B),ZAF,"31,128","-25,156",118284,"48,3362406884513",702,0,0,0,0,13902,86141,106421,No
6657,Nelspruit Central,ZAF,"30,968","-25,474",28813,"24,8502999439946",1451,0,15344,24744,40300,20814,16941,25922,No
6658,Nema,MRT,"-7,263","16,616",23960,"10,8192192907565",150380,0,0,0,0,15286,12831,19332,No
6660,Nembe,NGA,"6,41","4,536",20000,"3,18887718657062",1178,0,23845,20000,17000,14700,16300,18100,No
6662,Neno,MWI,"34,653","-15,371",22952,"6,94213000607526",1919,0,0,0,0,0,0,21231,No
6647,Nefas Mewicha,ETH,"38,474","11,74",30700,"4,59181140008416",1064,0,0,0,0,0,14219,23207,No
6648,Nefta,TUN,"7,87","33,876",21821,"3,53707025752149",8484,14354,12665,11369,14180,17642,19798,21132,No
6649,Negage,AGO,"15,263","-7,76",95274,"9,8647140353943",3218,0,0,0,0,17280,27415,62323,No
6650,Negele,ETH,"39,579","5,335",56476,"12,8075523385932",22853,0,0,0,11837,18077,28646,40763,No
6652,Nejo,ETH,"35,515","9,494",29747,"5,68531854909557",2107,0,0,0,0,0,14230,21943,No
6653,Neke Oghe/Okpogho,NGA,"7,309","6,446",31000,"8,53307512568774",315,0,0,0,0,0,0,36000,No
6654,Nekemte,ETH,"36,558","9,089",116365,"18,8489464816569",1085,0,0,15470,24000,38613,58523,86930,No
6608,Ndabayakhe,ZAF,"31,873","-28,817",10350,"2,93713596417884",49,0,0,0,0,0,0,0,No
6609,N'dalatando,AGO,"14,916","-9,3",165624,"11,0844103203989",1801,0,0,0,14674,29328,58617,93052,No
6610,N'Dali,BEN,"2,721","9,859",20388,"4,84507373256746",1404,0,0,0,0,0,11866,17047,No
6611,Ndam,TCD,"17,182","9,769",12050,"0,340607983548518",8597,0,0,0,0,0,0,0,No
6612,Ndamera UA,MWI,"35,217","-17,109",20491,"7,18416209498447",891,0,0,0,0,0,0,18205,No
6613,Ndathi,KEN,"37,094","-0,31",14096,"13,5793885066137",711,0,0,0,0,0,0,0,No
6614,Ndava,BDI,"29,256","-3,026",12681,"1,74050366156045",94,0,0,0,0,0,0,10956,No
6600,Nazlat Ubayd Sarufim,EGY,"30,77","28,152",52964,"2,58129704519168",41,0,0,0,0,0,11194,22412,No
6603,Nchalo UA,MWI,"34,867","-16,266",15918,"5,28381768579241",439,0,0,0,0,0,0,13770,No
6604,Nchelenge,ZMB,"28,742","-9,352",47435,"21,4887629485454",1272,0,0,0,0,15436,20709,36894,No
6606,Ncotshane,ZAF,"31,516","-27,365",33851,"15,9393159125758",2546,0,0,0,0,0,0,32843,No
6623,Ndiawa,NGA,"7,134","5,876",12200,"3,82593206183703",285,0,0,0,0,0,0,0,No
6624,Ndikinimeki,CMR,"10,823","4,797",13614,"7,32683176070224",2963,0,0,0,0,0,0,12190,No
6625,Ndioum,SEN,"-14,646","16,509",16573,"5,14490935803989",4400,0,0,0,0,0,0,13466,No
6626,Ndjamena/Kousseri [CMR],CMR,"15,015","12,085",107276,"19,4566372759981",2489,0,0,0,22516,58644,76839,98248,No
6627,Ndjamena/Kousseri [TCD],TCD,"15,046","12,147",1210048,"204,606736088582",1653,23500,65643,148919,284685,459829,694435,1005570,Yes
6628,Ndoffane,SEN,"-15,926","13,917",13504,"2,51886222175532",674,0,0,0,0,0,0,11655,No
6629,Ndola,ZMB,"28,625","-12,985",516129,"113,512376337205",3873,38300,88223,159740,281315,329228,374757,451246,No
6630,Ndombe,COD,"27,05","-3,641",10500,"1,60827128857819",4526,0,0,0,0,0,0,0,No
6615,Ndeaboh,NGA,"7,578","6,028",15429,"4,29917853777142",81,0,0,0,0,0,10500,15400,No
6616,Ndeke,COD,"20,692","-6,42",18200,"2,58884814504825",609,0,0,0,0,0,0,12100,No
6617,Ndekesha (Desheka),COD,"22,036","-6,493",13400,"2,21667869156147",442,0,0,0,0,0,0,0,No
6618,Ndele,CAF,"20,648","8,412",13737,"1,84609760321044",53437,0,0,0,0,0,10327,12512,No
6619,Ndelle,NGA,"6,745","4,974",14500,"3,47616412973711",117,0,0,0,0,0,0,0,No
6620,Ndevana,ZAF,"27,506","-32,911",28877,"8,47526415407541",570,0,0,0,0,0,15693,27707,No
6621,Ndiaga Akpugu,NGA,"7,592","6,323",186318,"90,2084527664488",155,0,0,0,0,60500,78600,102000,No
6622,Ndiaguagba,NGA,"7,994","6,547",74362,"31,7085210743996",207,0,0,0,0,48200,53400,59100,No
6319,Muadiala,COD,"21,16","-7,232",13000,"0,984671459927068",1022,0,0,0,0,0,0,0,No
6320,Muambula,MOZ,"39,817","-11,82",11715,"5,90840372335433",2630,0,0,0,0,0,0,10030,No
6321,Muanalavo,MOZ,"35,032","-17,452",34802,"3,85453781711547",4341,0,0,0,0,0,0,27009,No
6322,Muawasse,MOZ,"33,511","-24,879",27379,"13,5189242725606",180,0,0,0,0,0,0,24622,No
6323,Muayila,COD,"21,69","-6,971",10200,"1,6908508702886",1555,0,0,0,0,0,0,0,No
6324,Mubende,UGA,"31,389","0,56",48507,"10,3157563540858",2998,0,0,0,0,0,14442,24368,No
6325,Mubi,NGA,"13,265","10,266",180717,"26,4563637718737",373,11210,15495,27000,47000,82500,101000,124000,No
6326,Mubwokhola,KEN,"34,029","0,151",65314,"38,8552976860611",1102,0,0,0,0,0,18679,24866,No
6311,Mtito-Andei,KEN,"38,174","-2,677",44648,"10,8766247245338",10175,0,0,0,0,0,16745,18858,No
6313,Mtubatuba,ZAF,"32,332","-28,396",131994,"28,0448030698019",922,0,0,0,0,0,0,57777,No
6314,Mtubatuba,ZAF,"32,184","-28,419",12822,"1,63173554562474",339,0,0,0,0,0,0,0,No
6315,Mtumba,TZA,"35,895","-6,158",18381,"5,97650631840549",2063,0,0,0,0,0,12846,16512,No
6318,Mtwara,TZA,"40,173","-10,302",89183,"34,9148258180156",1677,0,16584,21406,26513,41106,74446,83737,No
6335,Mugesera,RWA,"30,418","-2,127",64096,"21,627075700382",427,0,0,0,0,0,19770,60150,No
6336,Mugi,ETH,"34,602","8,574",11500,"2,59866700461107",1395,0,0,0,0,0,0,0,No
6337,Mugombwa,RWA,"29,861","-2,695",22712,"5,73521845285833",409,0,0,0,0,0,19196,21817,No
6338,Mugumu Mjini,TZA,"34,674","-1,841",28508,"11,9720962211331",11433,0,0,0,0,0,15758,25114,No
6339,Mugunga,RWA,"29,633","-1,692",59805,"6,52166751408198",712,0,0,0,0,0,17616,58404,No
6340,Muhama,BDI,"29,97","-4,196",21360,"10,6486551614224",420,0,0,0,0,0,0,18455,No
6341,Muheza,TZA,"38,796","-5,179",39713,"11,1830531452008",956,0,0,0,0,13742,26734,35403,No
6342,Muhoroni,KEN,"35,195","-0,159",18876,"2,39228139818364",1428,0,0,0,0,10610,14116,16883,No
6327,Mudula,ETH,"37,501","7,27",58510,"15,2719147416996",726,0,0,0,0,0,0,0,No
6328,Muene-Ditu,COD,"23,442","-6,999",250000,"35,7380015239597",1528,0,26651,45000,76483,118376,146309,193402,No
6329,Mufulira,ZMB,"28,269","-12,556",174818,"34,0208659527389",593,40000,74123,104018,135535,123936,122336,151309,No
6330,Mufumbwe,ZMB,"25,008","-13,139",12309,"10,9638334055667",11040,0,0,0,0,0,0,0,No
6331,Mugango,TZA,"33,689","-1,686",10896,"4,7621977520522",1407,0,0,0,0,0,0,0,No
6332,Muganza,RWA,"29,016","-2,615",50812,"6,19587575414721",110,0,0,0,0,0,17342,47172,No
6333,Muganza,TZA,"31,742","-2,363",29478,"5,9918041572628",2211,0,0,0,0,0,17447,25749,No
6334,Muger,ETH,"38,34","9,445",23407,"5,60405410939152",1081,0,0,0,0,0,0,0,No
6287,Mpheleng,ZAF,"29,144","-25,208",12312,"6,43586438815072",289,0,0,0,0,0,10318,11608,No
6288,Mpigi,UGA,"32,32","0,225",65027,"26,3156988524009",679,0,0,0,0,0,0,38875,No
6289,Mpika,ZMB,"31,452","-11,829",49197,"17,3798232574314",27456,0,0,0,14375,20950,25856,39724,No
6290,Mpohor,GHA,"-1,901","4,972",11755,"1,64217094179109",508,0,0,0,0,0,0,10826,No
6291,Mpokoroso,ZMB,"30,126","-9,368",23033,"9,84954741536139",10986,0,0,0,0,0,0,15556,No
6292,Mponda UA,MWI,"35,267","-14,405",10319,"2,0373146709342",175,0,0,0,0,0,0,0,No
6293,Mpondwe/Lhubiriha,UGA,"29,773","0,065",240412,"184,737542322085",1054,0,0,0,0,0,0,0,No
6294,Mponela,MWI,"33,738","-13,537",33507,"8,96155183234889",644,0,0,0,0,0,10513,26899,No
6279,Moyeni,LSO,"27,704","-30,408",14925,"9,26603346781774",4981,0,0,0,0,0,11365,14079,No
6280,Moyo,UGA,"31,727","3,655",35847,"10,6599977570648",922,0,0,0,0,0,11060,17886,No
6281,Mpama/Likoswe UA,MWI,"35,13","-15,742",104215,"28,7368032749289",705,0,0,0,0,0,0,97410,No
6282,Mpeme,MOZ,"39,675","-11,596",12851,"4,16886043627812",1372,0,0,0,0,0,0,0,No
6283,M'pessoba,MLI,"-5,718","12,663",12096,"3,15122788922735",3205,0,0,0,0,0,0,10311,No
6284,Mphahlele,ZAF,"29,566","-24,299",29085,"21,2600969657972",748,0,0,0,0,0,18124,28934,No
6285,Mphakane,ZAF,"29,72","-23,494",33276,"25,3855880059801",884,0,0,0,0,0,33793,33448,No
6286,Mphaphuli,ZAF,"30,755","-22,806",35357,"29,0864183415096",14344,0,0,0,0,0,24362,28397,No
6303,MRirt,MAR,"-5,566","33,169",43356,"3,40567952915326",1500,0,0,0,11172,20775,30916,39349,No
6305,Msasandla,ZAF,"31,819","-28,872",28523,"14,2800722857035",370,0,0,0,0,0,14150,26522,No
6306,M'Sila,DZA,"4,537","35,712",153064,"26,4667798006533",1550,0,17597,22682,36611,74615,106305,129456,No
6308,Msobomvu,ZAF,"28,17","-32,322",14113,"5,55009339529498",2673,0,0,0,0,0,16050,14148,No
6309,Mtama,TZA,"39,366","-10,298",11609,"3,21804775378461",678,0,0,0,0,0,11547,11065,No
6310,Mtibwa,TZA,"37,637","-6,129",22554,"6,74163360811046",2695,0,0,0,0,0,16632,19980,No
6295,Mpongwe,ZMB,"28,167","-13,512",17891,"14,7938245615479",9963,0,0,0,0,0,11002,14979,No
6296,Mpophomeni,ZAF,"30,189","-29,579",36217,"10,4814885158666",223,0,0,0,0,14831,0,31522,No
6297,Mposa UA,MWI,"35,51","-15,159",11697,"2,64587948826272",1225,0,0,0,0,0,0,10048,No
6298,Mpuguso,TZA,"33,656","-9,326",15160,"4,20716371678606",1016,0,0,0,0,0,0,13176,No
6299,Mpulungu,ZMB,"31,128","-8,802",42083,"12,593713667621",7601,0,0,0,0,0,0,29103,No
6300,Mpuluzi,ZAF,"30,774","-26,302",11689,"4,91638171953478",826,0,0,0,0,0,11874,11752,No
6301,Mpunga,ZAF,"30,347","-30,283",11460,"10,218174260285",1482,0,0,0,0,0,0,0,No
6302,Mpwapwa,TZA,"36,49","-6,357",44318,"10,4233488880016",3015,0,0,0,0,24381,45237,39813,No
6255,Mossaka,COG,"16,794","-1,225",17145,"1,71797771762199",5596,0,0,0,0,0,10866,15844,No
6256,Mossel Bay Central,ZAF,"22,103","-34,158",65869,"15,5102314233421",2329,0,12178,17359,17600,31670,37960,58895,No
6257,Mossendjo,COG,"12,718","-2,947",15369,"3,79551599677474",15731,0,0,0,13060,15388,15206,14001,No
6258,Mostaganem,DZA,"0,187","35,929",221092,"69,2912870944354",223,52095,64712,70247,92034,117310,128651,171010,No
6259,Mota,ETH,"37,881","11,085",47182,"7,30261148236869",233,0,0,0,0,15808,21487,30974,No
6260,Moteti,ZAF,"29,089","-25,227",22426,"17,3912986933467",81,0,0,0,0,0,10971,17611,No
6261,Motherwell,ZAF,"25,586","-33,798",139195,"12,7124378244861",428,0,0,0,0,297462,113535,130054,No
6262,Motle,ZAF,"28,065","-25,343",24288,"16,4434959174555",277,0,0,0,0,0,18220,23901,No
6247,Moroni,COM,"43,265","-11,691",128618,"22,9482354101501",555,5977,7552,12996,17267,28808,48046,81324,Yes
6248,Moroto,UGA,"34,662","2,531",15108,"4,81149720789071",7967,0,0,0,0,10140,0,11690,No
6249,Morsito,ETH,"37,801","7,67",46328,"21,7926860602958",132,0,0,0,0,0,0,0,No
6250,Morsott,DZA,"8,009","35,668",13409,"3,50294882272854",515,0,0,0,0,0,10148,12970,No
6251,Moruleng,ZAF,"27,199","-25,169",44205,"58,5200107901202",1269,0,0,0,0,0,42295,43255,No
6252,Moshi,TZA,"37,349","-3,323",479698,"298,590692052144",749,0,16621,30929,53052,102032,255185,330558,No
6253,Moshupa,BWA,"25,409","-24,779",21301,"21,73720328158",1339,0,0,0,0,10774,16209,19650,No
6271,Moussadougou,CIV,"-6,347","4,909",16797,"2,56906387856423",430,0,0,0,0,0,0,12000,No
6272,Moussoro,TCD,"16,484","13,644",34677,"8,47200400075922",17186,0,0,0,0,10149,15720,26639,No
6273,Mouyondzi,COG,"13,923","-3,994",14736,"3,78979679702663",3214,0,0,0,0,0,0,13425,No
6274,Mouzaia,DZA,"2,675","36,574",34435,"1,35929603195434",146,0,0,0,12147,19146,25213,31593,No
6275,Moya,COM,"44,436","-12,307",11389,"0,341182730207095",17,0,0,2040,4400,4657,6755,9970,No
6276,Moyale,ETH,"39,049","3,548",43349,"9,77032397422193",16048,0,0,0,0,0,16538,32522,No
6277,Moyale [KEN],KEN,"39,056","3,513",45863,"13,347666028409",14762,0,0,0,0,0,26430,43215,No
