"id";"reg";"mil";"sex";"age";"mat";"ins";"csp";"nbp";"pvr";"rev"
5441;"NE";"urbain";"homme";49;"marie";"secondaire";"employé";6;FALSE;3362
5442;"NE";"urbain";"homme";61;"veuf";"primaire";"retraité";4;TRUE;2082
5443;"NE";"urbain";"homme";64;"marie";"primaire";"inactif";3;FALSE;3067
5444;"NE";"urbain";"femme";55;"veuf";"primaire";"cadre";3;FALSE;6152
5445;"NE";"urbain";"femme";59;"veuf";"secondaire";"inactif";2;FALSE;3482
5446;"NE";"urbain";"homme";69;"marie";"secondaire";"retraité";2;FALSE;4439
5447;"NE";"urbain";"homme";46;"marie";"supérieur";"cadre";5;FALSE;4021
5448;"NE";"urbain";"homme";46;"marie";"primaire";"employé";6;FALSE;3742
5449;"NE";"urbain";"femme";23;"divorce";"primaire";"inactif";4;TRUE;1356
5450;"NE";"urbain";"femme";61;"veuf";"aucun";"employé";2;TRUE;1927
5451;"NE";"urbain";"homme";47;"marie";"primaire";"employé";5;FALSE;4515
5452;"NE";"urbain";"homme";65;"marie";"primaire";"retraité";3;FALSE;3745
5453;"NE";"rural";"homme";51;"marie";"primaire";"ouvrier";6;TRUE;860
5454;"NE";"rural";"homme";60;"marie";"primaire";"inactif";5;TRUE;1844
5455;"NE";"rural";"homme";46;"marie";"primaire";"inactif";5;TRUE;916
5456;"NE";"rural";"homme";34;"marie";"aucun";"inactif";6;TRUE;801
5457;"NE";"rural";"homme";48;"marie";"secondaire";"employé";8;TRUE;1639
5458;"NE";"rural";"homme";71;"veuf";"primaire";"agriculteur";3;FALSE;5727
5459;"NE";"rural";"homme";38;"marie";"secondaire";"agriculteur";3;FALSE;3641
5460;"NE";"rural";"homme";57;"marie";"primaire";"agriculteur";5;FALSE;3441
5461;"NE";"rural";"homme";71;"marie";"primaire";"chomeur";7;FALSE;2631
5462;"NE";"rural";"homme";41;"marie";"primaire";"ouvrier";5;TRUE;1364
5463;"NE";"rural";"homme";65;"marie";"primaire";"ouvrier";4;TRUE;1915
5464;"NE";"rural";"homme";47;"marie";"primaire";"indépendant";6;TRUE;1112
5465;"NE";"rural";"homme";30;"marie";"secondaire";"ouvrier";3;FALSE;4123
5466;"NE";"rural";"homme";75;"marie";"aucun";"agriculteur";3;FALSE;2897
5467;"NE";"rural";"femme";84;"veuf";"aucun";"agriculteur";2;FALSE;5577
5468;"NE";"rural";"homme";51;"marie";"primaire";"agriculteur";4;FALSE;2391
5469;"NE";"rural";"homme";42;"marie";"primaire";"ouvrier";4;FALSE;2245
5470;"NE";"rural";"homme";40;"marie";"secondaire";"ouvrier";5;TRUE;1827
5471;"NE";"rural";"homme";60;"marie";"aucun";"indépendant";6;FALSE;3540
5472;"NE";"rural";"homme";42;"marie";"primaire";"ouvrier";5;TRUE;1999
5473;"NE";"rural";"homme";50;"marie";"primaire";"agriculteur";6;TRUE;2020
5474;"NE";"rural";"femme";45;"marie";"primaire";"inactif";3;FALSE;4520
5475;"NE";"rural";"homme";46;"marie";"primaire";"employé";7;TRUE;1265
5476;"NE";"rural";"homme";34;"marie";"secondaire";"ouvrier";4;FALSE;3274
5477;"NE";"rural";"homme";43;"marie";"primaire";"indépendant";5;FALSE;2841
5478;"NE";"rural";"homme";61;"marie";"primaire";"agriculteur";5;TRUE;1932
5479;"NE";"rural";"femme";60;"veuf";"aucun";"inactif";3;FALSE;3554
5480;"NE";"rural";"homme";47;"marie";"primaire";"inactif";5;TRUE;1608
5481;"NE";"rural";"femme";88;"veuf";"aucun";"inactif";3;TRUE;1369
5482;"NE";"rural";"homme";46;"marie";"primaire";"ouvrier";5;TRUE;1687
5483;"NE";"rural";"homme";38;"marie";"supérieur";"cadre";3;FALSE;5656
5484;"NE";"rural";"homme";53;"marie";"primaire";"ouvrier";6;TRUE;1655
5485;"NE";"rural";"homme";48;"marie";"primaire";"agriculteur";5;FALSE;3173
5486;"NE";"rural";"homme";84;"veuf";"aucun";"inactif";3;TRUE;1314
5487;"NE";"rural";"homme";44;"marie";"primaire";"ouvrier";5;FALSE;2558
5488;"NE";"rural";"homme";78;"marie";"aucun";"agriculteur";4;TRUE;1660
5489;"NE";"urbain";"homme";70;"marie";"primaire";"retraité";7;TRUE;2016
5490;"NE";"urbain";"homme";44;"marie";"primaire";"agriculteur";2;FALSE;6541
5491;"NE";"urbain";"homme";59;"marie";"primaire";"ouvrier";4;TRUE;2019
5492;"NE";"urbain";"homme";50;"marie";"secondaire";"ouvrier";5;FALSE;4861
5493;"NE";"urbain";"homme";31;"marie";"secondaire";"ouvrier";3;FALSE;4812
5494;"NE";"urbain";"homme";69;"celibataire";"primaire";"retraité";6;FALSE;2960
5495;"NE";"urbain";"homme";68;"marie";"primaire";"retraité";5;TRUE;1394
5497;"NE";"urbain";"homme";62;"marie";"primaire";"retraité";6;FALSE;4206
5498;"NE";"urbain";"homme";73;"marie";"primaire";"retraité";3;FALSE;7416
5499;"NE";"urbain";"homme";67;"marie";"secondaire";"retraité";2;FALSE;8124
5500;"NE";"urbain";"homme";71;"marie";"primaire";"retraité";2;FALSE;6336
5501;"NE";"urbain";"homme";72;"marie";"primaire";"retraité";3;FALSE;5398
5502;"NE";"urbain";"homme";92;"marie";"aucun";"inactif";2;FALSE;22781
5503;"NE";"urbain";"homme";72;"marie";"primaire";"retraité";3;FALSE;4771
5504;"NE";"urbain";"femme";65;"marie";"secondaire";"employé";4;FALSE;3542
5505;"NE";"urbain";"femme";78;"veuf";"aucun";"inactif";1;FALSE;9369
5506;"NE";"urbain";"femme";57;"veuf";"primaire";"inactif";4;FALSE;5441
5507;"NE";"urbain";"homme";73;"marie";"secondaire";"retraité";2;FALSE;7690
5508;"NE";"urbain";"homme";63;"marie";"supérieur";"retraité";4;FALSE;7111
5509;"NE";"urbain";"homme";58;"marie";"secondaire";"indépendant";3;FALSE;4228
5510;"NE";"urbain";"homme";46;"marie";"supérieur";"cadre";4;FALSE;5650
5511;"NE";"urbain";"homme";57;"marie";"primaire";"indépendant";5;FALSE;4528
5512;"NE";"urbain";"homme";56;"marie";"primaire";"employé";2;FALSE;3109
5513;"NE";"rural";"homme";74;"marie";"aucun";"agriculteur";2;FALSE;2495
5514;"NE";"rural";"homme";39;"marie";"primaire";"ouvrier";5;TRUE;1312
5515;"NE";"rural";"homme";74;"marie";"aucun";"agriculteur";4;FALSE;2793
5516;"NE";"rural";"homme";50;"marie";"primaire";"agriculteur";6;TRUE;2012
5517;"NE";"rural";"homme";92;"marie";"aucun";"agriculteur";2;FALSE;3632
5518;"NE";"rural";"homme";65;"marie";"primaire";"agriculteur";3;FALSE;2568
5519;"NE";"rural";"homme";65;"marie";"primaire";"agriculteur";5;TRUE;2059
5520;"NE";"rural";"homme";46;"marie";"primaire";"agriculteur";6;TRUE;1827
5521;"NE";"rural";"homme";48;"marie";"primaire";"agriculteur";5;TRUE;1193
5522;"NE";"rural";"homme";45;"marie";"aucun";"agriculteur";6;TRUE;1051
5523;"NE";"rural";"femme";70;"veuf";"aucun";"inactif";2;FALSE;2277
5524;"NE";"rural";"homme";43;"marie";"primaire";"agriculteur";5;TRUE;1394
5525;"NE";"urbain";"homme";46;"marie";"secondaire";"agriculteur";5;FALSE;5144
5526;"NE";"urbain";"homme";42;"marie";"primaire";"ouvrier";5;TRUE;1496
5527;"NE";"urbain";"homme";48;"marie";"secondaire";"employé";6;FALSE;4030
5528;"NE";"urbain";"femme";75;"veuf";"aucun";"inactif";3;FALSE;2874
5529;"NE";"urbain";"homme";51;"marie";"primaire";"ouvrier";2;FALSE;6061
5530;"NE";"urbain";"homme";58;"marie";"aucun";"indépendant";4;FALSE;3261
5531;"NE";"urbain";"femme";40;"celibataire";"primaire";"chomeur";4;TRUE;1556
5532;"NE";"urbain";"homme";36;"marie";"secondaire";"employé";4;TRUE;2463
5533;"NE";"urbain";"homme";36;"marie";"secondaire";"employé";4;FALSE;5618
5534;"NE";"urbain";"homme";52;"marie";"primaire";"ouvrier";5;FALSE;3951
5535;"NE";"urbain";"homme";52;"marie";"primaire";"employé";6;TRUE;2366
5536;"NE";"urbain";"homme";59;"marie";"secondaire";"ouvrier";4;FALSE;3472
5538;"NE";"urbain";"homme";64;"marie";"primaire";"ouvrier";3;FALSE;5721
5540;"NE";"urbain";"homme";34;"marie";"primaire";"ouvrier";4;TRUE;1425
5541;"NE";"urbain";"homme";48;"marie";"primaire";"indépendant";5;TRUE;2244
5542;"NE";"urbain";"homme";70;"marie";"secondaire";"retraité";3;FALSE;5279
5543;"NE";"urbain";"homme";56;"marie";"aucun";"employé";4;TRUE;2055
5544;"NE";"urbain";"homme";66;"marie";"secondaire";"retraité";3;FALSE;5273
5545;"NE";"urbain";"homme";49;"marie";"aucun";"chomeur";4;FALSE;4894
5546;"NE";"urbain";"femme";50;"veuf";"aucun";"inactif";4;FALSE;4454
5548;"NE";"urbain";"homme";36;"marie";"secondaire";"employé";4;FALSE;7793
5549;"NE";"rural";"homme";40;"marie";"primaire";"employé";5;TRUE;1437
5550;"NE";"rural";"homme";72;"marie";"primaire";"inactif";3;FALSE;2493
5551;"NE";"rural";"homme";49;"marie";"secondaire";"ouvrier";5;TRUE;1904
5552;"NE";"rural";"homme";37;"celibataire";"primaire";"ouvrier";2;FALSE;2424
5553;"NE";"rural";"homme";32;"marie";"secondaire";"ouvrier";4;TRUE;2199
5554;"NE";"rural";"homme";43;"marie";"primaire";"ouvrier";7;TRUE;855
5555;"NE";"rural";"homme";49;"marie";"aucun";"ouvrier";5;TRUE;1118
5556;"NE";"rural";"homme";63;"marie";"primaire";"retraité";3;FALSE;2971
5557;"NE";"rural";"homme";60;"celibataire";"primaire";"employé";5;TRUE;1117
5558;"NE";"rural";"homme";51;"marie";"primaire";"ouvrier";6;TRUE;990
5559;"NE";"rural";"homme";67;"marie";"primaire";"agriculteur";4;TRUE;1258
5560;"NE";"rural";"homme";72;"marie";"aucun";"agriculteur";2;FALSE;2693
5561;"NE";"urbain";"homme";39;"marie";"supérieur";"cadre";5;TRUE;2546
5562;"NE";"urbain";"homme";49;"marie";"secondaire";"ouvrier";5;FALSE;3718
5563;"NE";"urbain";"homme";42;"marie";"primaire";"employé";3;FALSE;3305
5564;"NE";"urbain";"femme";84;"veuf";"aucun";"inactif";2;FALSE;3180
5565;"NE";"urbain";"homme";40;"celibataire";"secondaire";"employé";4;FALSE;5032
5566;"NE";"urbain";"femme";73;"veuf";"aucun";"inactif";3;FALSE;2986
5567;"NE";"urbain";"homme";57;"marie";"secondaire";"indépendant";4;FALSE;4078
5568;"NE";"urbain";"homme";42;"marie";"secondaire";"ouvrier";3;FALSE;4328
5569;"NE";"urbain";"homme";57;"marie";"secondaire";"retraité";6;TRUE;2596
5570;"NE";"urbain";"homme";39;"marie";"secondaire";"cadre";5;FALSE;3938
5571;"NE";"urbain";"homme";54;"marie";"secondaire";"employé";2;FALSE;5612
5572;"NE";"urbain";"homme";70;"marie";"primaire";"agriculteur";2;FALSE;4377
5573;"NE";"rural";"homme";48;"marie";"primaire";"agriculteur";4;TRUE;1358
5574;"NE";"rural";"homme";50;"marie";"aucun";"ouvrier";5;TRUE;1985
5575;"NE";"rural";"femme";84;"veuf";"aucun";"inactif";3;FALSE;2524
5576;"NE";"rural";"femme";64;"veuf";"aucun";"inactif";3;FALSE;3091
5577;"NE";"rural";"femme";30;"marie";"secondaire";"inactif";4;TRUE;992
5578;"NE";"rural";"homme";38;"marie";"secondaire";"chomeur";4;FALSE;4623
5579;"NE";"rural";"homme";61;"marie";"primaire";"retraité";3;FALSE;2831
5580;"NE";"rural";"homme";83;"marie";"aucun";"retraité";3;FALSE;2494
5581;"NE";"rural";"homme";57;"marie";"aucun";"ouvrier";7;TRUE;1288
5582;"NE";"rural";"homme";78;"veuf";"aucun";"employé";6;FALSE;3240
5584;"NE";"rural";"homme";33;"marie";"secondaire";"inactif";4;TRUE;1765
5585;"NE";"urbain";"homme";36;"marie";"supérieur";"cadre";4;FALSE;2851
5586;"NE";"urbain";"femme";54;"divorce";"primaire";"ouvrier";4;FALSE;2743
5587;"NE";"urbain";"homme";63;"marie";"primaire";"retraité";3;FALSE;6061
5588;"NE";"urbain";"homme";71;"marie";"aucun";"retraité";2;FALSE;5340
5589;"NE";"urbain";"homme";64;"marie";"primaire";"retraité";5;TRUE;1737
5590;"NE";"urbain";"homme";53;"marie";"primaire";"employé";4;FALSE;3483
5591;"NE";"urbain";"homme";44;"marie";"primaire";"ouvrier";5;TRUE;2244
5592;"NE";"urbain";"homme";58;"marie";"primaire";"ouvrier";5;FALSE;3327
5593;"NE";"urbain";"homme";42;"marie";"secondaire";"employé";5;FALSE;2737
5594;"NE";"urbain";"homme";64;"marie";"secondaire";"retraité";3;FALSE;5340
5595;"NE";"urbain";"homme";63;"veuf";"primaire";"retraité";3;FALSE;7165
5596;"NE";"urbain";"homme";25;"marie";"primaire";"ouvrier";3;FALSE;4259
5597;"NE";"rural";"homme";64;"marie";"aucun";"inactif";2;FALSE;2357
5598;"NE";"rural";"homme";62;"marie";"primaire";"retraité";3;FALSE;3599
5599;"NE";"rural";"homme";53;"marie";"secondaire";"employé";5;TRUE;1845
5600;"NE";"rural";"homme";62;"marie";"primaire";"inactif";3;TRUE;1957
5601;"NE";"rural";"homme";55;"marie";"primaire";"ouvrier";5;TRUE;1836
5602;"NE";"rural";"homme";54;"marie";"secondaire";"ouvrier";5;FALSE;4265
5603;"NE";"rural";"femme";78;"veuf";"aucun";"inactif";3;FALSE;2472
5604;"NE";"rural";"homme";72;"marie";"aucun";"agriculteur";2;TRUE;1940
5605;"NE";"rural";"homme";62;"marie";"primaire";"indépendant";4;FALSE;2724
5606;"NE";"rural";"homme";66;"marie";"aucun";"retraité";2;FALSE;3609
5607;"NE";"rural";"homme";43;"marie";"primaire";"inactif";6;TRUE;1822
5608;"NE";"rural";"homme";54;"marie";"secondaire";"indépendant";4;TRUE;1681
5609;"NE";"urbain";"femme";67;"veuf";"secondaire";"retraité";1;FALSE;7095
5610;"NE";"urbain";"homme";42;"marie";"supérieur";"cadre";4;TRUE;2644
5611;"NE";"urbain";"homme";71;"marie";"primaire";"retraité";2;FALSE;3542
5612;"NE";"urbain";"homme";74;"marie";"secondaire";"retraité";2;FALSE;3854
5613;"NE";"urbain";"femme";66;"celibataire";"primaire";"retraité";2;FALSE;3942
5614;"NE";"urbain";"homme";60;"marie";"primaire";"cadre";4;FALSE;4094
5615;"NE";"urbain";"homme";42;"marie";"primaire";"ouvrier";3;FALSE;3363
5616;"NE";"urbain";"femme";60;"celibataire";"supérieur";"employé";2;FALSE;8138
5617;"NE";"urbain";"homme";48;"marie";"secondaire";"employé";5;TRUE;2107
5618;"NE";"urbain";"femme";47;"veuf";"aucun";"inactif";3;FALSE;6798
5619;"NE";"urbain";"femme";60;"veuf";"aucun";"inactif";1;FALSE;3885
5620;"NE";"urbain";"homme";45;"marie";"primaire";"employé";4;TRUE;2390
5621;"NE";"urbain";"homme";43;"marie";"secondaire";"ouvrier";2;FALSE;10037
5622;"NE";"urbain";"homme";58;"marie";"secondaire";"retraité";4;FALSE;3626
5623;"NE";"urbain";"homme";50;"marie";"secondaire";"ouvrier";4;FALSE;3384
5624;"NE";"urbain";"homme";64;"marie";"secondaire";"retraité";4;FALSE;4048
5625;"NE";"urbain";"femme";64;"veuf";"primaire";"cadre";2;FALSE;8984
5626;"NE";"urbain";"homme";51;"marie";"primaire";"indépendant";5;TRUE;1828
5627;"NE";"urbain";"homme";35;"marie";"supérieur";"cadre";4;FALSE;5041
5628;"NE";"urbain";"homme";45;"marie";"secondaire";"ouvrier";5;FALSE;4170
5629;"NE";"urbain";"femme";52;"veuf";"aucun";"inactif";2;FALSE;5747
5630;"NE";"urbain";"homme";45;"marie";"primaire";"ouvrier";3;FALSE;5610
5631;"NE";"urbain";"homme";78;"marie";"primaire";"retraité";3;FALSE;3509
5632;"NE";"urbain";"femme";63;"veuf";"aucun";"retraité";2;FALSE;4791
5633;"NE";"rural";"femme";53;"celibataire";"aucun";"chomeur";2;FALSE;3910
5634;"NE";"rural";"femme";58;"celibataire";"aucun";"inactif";1;FALSE;6191
5635;"NE";"rural";"homme";57;"marie";"primaire";"indépendant";6;FALSE;3177
5636;"NE";"rural";"homme";38;"marie";"supérieur";"cadre";5;FALSE;4756
5637;"NE";"rural";"femme";67;"veuf";"aucun";"inactif";2;FALSE;2836
5638;"NE";"rural";"homme";70;"marie";"primaire";"retraité";2;FALSE;6020
5639;"NE";"rural";"homme";52;"marie";"aucun";"ouvrier";5;FALSE;2861
5640;"NE";"rural";"homme";48;"marie";"primaire";"ouvrier";4;FALSE;2720
5641;"NE";"rural";"femme";52;"veuf";"aucun";"ouvrier";1;FALSE;4498
5643;"NE";"rural";"homme";75;"marie";"aucun";"retraité";4;FALSE;3949
5644;"NE";"rural";"homme";65;"marie";"primaire";"retraité";6;FALSE;4143
5645;"NE";"rural";"femme";61;"veuf";"primaire";"inactif";4;FALSE;5557
5646;"NE";"rural";"homme";62;"marie";"primaire";"retraité";3;FALSE;5216
5647;"NE";"rural";"femme";69;"veuf";"primaire";"inactif";1;FALSE;14069
5648;"NE";"rural";"femme";81;"veuf";"aucun";"inactif";7;TRUE;1936
5649;"NE";"rural";"homme";60;"marie";"primaire";"inactif";6;TRUE;1450
5650;"NE";"rural";"homme";58;"veuf";"primaire";"ouvrier";6;TRUE;1312
5651;"NE";"rural";"homme";48;"marie";"secondaire";"agriculteur";2;FALSE;6382
5652;"NE";"rural";"femme";52;"celibataire";"aucun";"inactif";2;FALSE;4948
5653;"NE";"rural";"homme";43;"marie";"primaire";"ouvrier";6;FALSE;2396
5654;"NE";"rural";"homme";65;"marie";"secondaire";"retraité";4;FALSE;5637
5655;"NE";"rural";"homme";64;"marie";"primaire";"ouvrier";2;FALSE;3905
5657;"NE";"rural";"femme";62;"veuf";"primaire";"inactif";4;TRUE;1278
5658;"NE";"rural";"femme";49;"veuf";"primaire";"inactif";4;FALSE;2756
5659;"NE";"rural";"homme";69;"marie";"primaire";"agriculteur";4;FALSE;6747
5660;"NE";"rural";"femme";76;"veuf";"aucun";"inactif";3;FALSE;2471
5661;"NE";"rural";"homme";68;"marie";"primaire";"retraité";3;FALSE;2865
5662;"NE";"rural";"femme";60;"veuf";"secondaire";"inactif";2;FALSE;4442
5663;"NE";"rural";"homme";34;"marie";"supérieur";"employé";3;FALSE;6533
5664;"NE";"rural";"homme";91;"marie";"aucun";"inactif";2;FALSE;2930
5665;"NE";"rural";"homme";65;"marie";"primaire";"retraité";2;FALSE;6346
5666;"NE";"rural";"homme";44;"marie";"primaire";"ouvrier";5;FALSE;4885
5667;"NE";"rural";"homme";68;"marie";"secondaire";"retraité";2;FALSE;10638
5668;"NE";"rural";"homme";55;"marie";"primaire";"ouvrier";4;FALSE;4249
5669;"NE";"rural";"homme";48;"marie";"primaire";"ouvrier";5;FALSE;4141
5670;"NE";"rural";"homme";61;"marie";"aucun";"agriculteur";5;FALSE;2891
5671;"NE";"rural";"femme";81;"veuf";"aucun";"inactif";2;FALSE;2354
5672;"NE";"rural";"homme";80;"marie";"aucun";"retraité";5;FALSE;8529
5673;"NE";"rural";"homme";57;"marie";"secondaire";"agriculteur";5;FALSE;3320
5674;"NE";"rural";"femme";52;"celibataire";"aucun";"agriculteur";1;FALSE;4181
5675;"NE";"rural";"homme";72;"marie";"primaire";"employé";3;FALSE;3138
5676;"NE";"rural";"homme";69;"marie";"primaire";"agriculteur";2;FALSE;3351
5677;"NE";"rural";"homme";56;"marie";"primaire";"ouvrier";5;FALSE;2313
5678;"NE";"rural";"homme";39;"marie";"primaire";"employé";3;TRUE;1569
5679;"NE";"rural";"homme";41;"marie";"primaire";"ouvrier";2;FALSE;3234
5680;"NE";"rural";"homme";55;"marie";"aucun";"ouvrier";5;FALSE;2803
5681;"NE";"rural";"homme";68;"marie";"primaire";"retraité";5;FALSE;2314
5682;"NE";"rural";"homme";72;"marie";"secondaire";"retraité";3;FALSE;4669
5683;"NE";"rural";"homme";71;"marie";"primaire";"agriculteur";4;FALSE;8009
5684;"NE";"rural";"homme";54;"marie";"secondaire";"cadre";5;FALSE;2520
5685;"NE";"rural";"homme";88;"marie";"aucun";"inactif";4;TRUE;1892
5686;"NE";"rural";"homme";43;"marie";"primaire";"indépendant";4;FALSE;2562
5687;"NE";"rural";"homme";57;"marie";"primaire";"agriculteur";5;FALSE;4042
5688;"NE";"rural";"homme";40;"marie";"secondaire";"indépendant";4;FALSE;2711
5689;"NE";"rural";"homme";71;"marie";"aucun";"inactif";4;FALSE;2991
5690;"NE";"rural";"homme";48;"marie";"primaire";"agriculteur";8;TRUE;2143
5692;"NE";"rural";"homme";44;"marie";"secondaire";"indépendant";2;FALSE;4182
5693;"NE";"rural";"homme";66;"marie";"primaire";"retraité";4;FALSE;4724
5694;"NE";"rural";"femme";79;"veuf";"aucun";"inactif";1;FALSE;5292
5695;"NE";"rural";"homme";72;"marie";"primaire";"retraité";7;TRUE;1628
5696;"NE";"rural";"homme";61;"marie";"primaire";"indépendant";4;FALSE;2247
5697;"NE";"rural";"homme";57;"marie";"supérieur";"cadre";4;FALSE;9072
5698;"NE";"rural";"homme";60;"marie";"secondaire";"agriculteur";3;FALSE;9532
5699;"NE";"rural";"homme";49;"marie";"primaire";"agriculteur";6;TRUE;1854
5700;"NE";"rural";"homme";39;"marie";"primaire";"employé";3;FALSE;3103
5701;"NE";"rural";"homme";55;"marie";"primaire";"retraité";6;FALSE;3136
5702;"NE";"rural";"homme";65;"marie";"secondaire";"retraité";3;FALSE;6204
5703;"NE";"rural";"homme";56;"marie";"primaire";"indépendant";3;FALSE;5447
5704;"NE";"rural";"homme";85;"marie";"primaire";"agriculteur";2;FALSE;4181
5705;"NE";"rural";"femme";51;"veuf";"primaire";"inactif";5;FALSE;2614
5706;"NE";"rural";"homme";38;"marie";"secondaire";"employé";4;FALSE;4651
5707;"NE";"rural";"homme";57;"marie";"primaire";"agriculteur";6;TRUE;1961
5708;"NE";"rural";"femme";76;"veuf";"aucun";"inactif";5;TRUE;1341
5709;"NE";"rural";"homme";44;"marie";"secondaire";"employé";4;FALSE;2400
5710;"NE";"rural";"homme";47;"marie";"secondaire";"employé";8;FALSE;2406
5711;"NE";"rural";"homme";69;"marie";"primaire";"employé";6;TRUE;2142
5712;"NE";"rural";"femme";54;"celibataire";"aucun";"inactif";1;FALSE;4540
5713;"NE";"rural";"homme";60;"celibataire";"primaire";"employé";5;FALSE;3568
5714;"NE";"rural";"homme";63;"marie";"primaire";"agriculteur";2;FALSE;6232
5715;"NE";"rural";"homme";31;"marie";"supérieur";"ouvrier";2;FALSE;5006
5716;"NE";"rural";"homme";63;"marie";"primaire";"indépendant";3;FALSE;3474
5717;"NE";"rural";"homme";38;"marie";"primaire";"agriculteur";5;TRUE;1857
5718;"NE";"rural";"homme";32;"marie";"primaire";"ouvrier";5;TRUE;1943
5719;"NE";"rural";"homme";70;"marie";"aucun";"retraité";2;FALSE;2979
5720;"NE";"rural";"homme";40;"marie";"primaire";"ouvrier";7;TRUE;1720
5721;"NE";"rural";"homme";34;"marie";"secondaire";"chomeur";4;FALSE;2310
5723;"NE";"rural";"homme";61;"marie";"aucun";"retraité";2;FALSE;6718
5724;"NE";"rural";"homme";33;"marie";"secondaire";"employé";3;FALSE;4229
5725;"NE";"rural";"femme";37;"marie";"aucun";"inactif";4;TRUE;827
5726;"NE";"rural";"homme";44;"marie";"aucun";"ouvrier";5;TRUE;1256
5727;"NE";"rural";"homme";76;"marie";"aucun";"retraité";2;FALSE;2882
5728;"NE";"rural";"homme";34;"marie";"primaire";"chomeur";5;TRUE;1403
5729;"NE";"urbain";"femme";79;"veuf";"aucun";"inactif";5;FALSE;2768
5730;"NE";"urbain";"femme";67;"veuf";"primaire";"inactif";1;FALSE;10025
5731;"NE";"urbain";"homme";58;"marie";"secondaire";"cadre";4;FALSE;3841
5732;"NE";"urbain";"homme";57;"marie";"primaire";"retraité";5;FALSE;4448
5733;"NE";"urbain";"homme";36;"marie";"secondaire";"ouvrier";3;FALSE;3102
5734;"NE";"urbain";"homme";73;"marie";"aucun";"retraité";4;FALSE;3449
5735;"NE";"urbain";"homme";59;"marie";"primaire";"employé";4;FALSE;6197
5736;"NE";"urbain";"femme";53;"veuf";"aucun";"inactif";1;FALSE;6471
5737;"NE";"urbain";"homme";45;"marie";"primaire";"indépendant";3;FALSE;8156
5738;"NE";"urbain";"homme";65;"marie";"primaire";"ouvrier";3;FALSE;4619
5739;"NE";"urbain";"femme";69;"divorce";"supérieur";"inactif";2;FALSE;3779
5740;"NE";"urbain";"femme";51;"veuf";"primaire";"inactif";2;FALSE;6696
5741;"NE";"rural";"homme";70;"marie";"aucun";"retraité";4;FALSE;3438
5742;"NE";"rural";"femme";50;"marie";"aucun";"inactif";3;FALSE;5287
5743;"NE";"rural";"homme";57;"marie";"aucun";"employé";5;TRUE;2210
5744;"NE";"rural";"homme";66;"marie";"aucun";"ouvrier";6;FALSE;2310
5745;"NE";"rural";"homme";64;"marie";"aucun";"agriculteur";2;FALSE;2717
5746;"NE";"rural";"homme";44;"marie";"primaire";"agriculteur";6;TRUE;1188
